	CNV	Protien	slope	intercept	rValue	pValue	stdErr
2891	AGO2	BOP1	0.46434402694334453	0.6715853454470228	0.5111689780797894	1.7850096701569439e-09	0.07127227888736212
2937	AGO2	C8orf82	0.3182084267397755	0.5078182778950012	0.5046128816059552	3.0959052221818143e-09	0.049698978565185306
3055	AGO2	CHRAC1	0.3143631406953647	0.5768784130310467	0.4974363673492666	5.582655912151161e-09	0.05004643888106561
3180	AGO2	CYC1	0.462306996233991	0.4169420659567522	0.5952057156318886	4.825868942067426e-13	0.05697683016720961
3182	AGO2	CYHR1	0.47359859285519573	0.5133409682123771	0.5045036402360289	3.124135089183938e-09	0.07398988148009003
3615	AGO2	HGH1	0.515587829017394	0.6047607712170089	0.6106271956376479	8.156615277425693e-14	0.06104023720618441
3644	AGO2	HSF1	0.6012269489239274	0.6403592526386686	0.7235977928440098	4.7578619755132735e-21	0.052352726004934146
4160	AGO2	NUDCD1	0.39105657610099176	0.7373324893014713	0.5439688233795227	9.457046154583728e-11	0.05506700940173782
4194	AGO2	OTUD6B	0.3423171698658983	0.7375621955859831	0.49413484643371675	7.2889967708484535e-09	0.054980015480603675
4278	AGO2	PHF20L1	0.46620845355543244	0.6000320108866019	0.5647098151676274	1.2447413939120736e-11	0.06219715582497101
4446	AGO2	PUF60	0.83190448038472	0.5273753475595575	0.6236800792243155	1.6769407602672484e-14	0.09518089915307372
4610	AGO2	SCRIB	0.49959888248514966	0.6314950417065122	0.5782481392637625	3.065103815913065e-12	0.0643476569674003
4813	AGO2	TAF2	0.4857878623891738	0.6843623765999683	0.5324324032810012	2.7551420517862007e-10	0.07050248496048182
5059	AGO2	UQCRH	0.38541367022804857	0.4398450741243051	0.5850310406606385	1.4820880342587389e-12	0.04877353951783929
5078	AGO2	UTP23	0.3588576449930098	0.6416773737650799	0.4995980046960493	4.680973044197691e-09	0.056801241456531516
5194	AGO2	ZNF706	0.3437553390033436	0.6887421095055882	0.49771872952318413	5.456041246054656e-09	0.054684402050568265
5252	C8orf33	AGO2	0.6076856672600371	0.4150092939101889	0.5221486772547813	6.912073135514506e-10	0.0906085377315972
5389	C8orf33	ATAD2	0.2640515512522129	0.6905294752489864	0.5732728252373309	5.168313840211678e-12	0.03445195851312442
5445	C8orf33	BOP1	0.4288694355379119	0.606496994776231	0.49795051343389096	5.354172216534536e-09	0.06818208620438042
5494	C8orf33	C8orf82	0.31946281536444754	0.45010735353285214	0.5343224643096464	2.318770760179776e-10	0.04613464935253688
5606	C8orf33	CHRAC1	0.3011067961283093	0.5192019273915672	0.5025310887663581	3.6785306289184678e-09	0.047289171632312416
5732	C8orf33	CYC1	0.4378203507119195	0.36768111827103633	0.5945235111217039	5.209357749605128e-13	0.05405484044227367
5735	C8orf33	CYHR1	0.4671850601469404	0.4566725458930834	0.5249033075702878	5.418935672703365e-10	0.06915620778749033
5958	C8orf33	FAM83H	0.3061345448287194	0.47853288068108873	0.5267532968111752	4.596183450793081e-10	0.04509648425666144
6103	C8orf33	GRPEL1	0.32328949060617834	0.5320996602304702	0.4880585219347656	1.182119965545063e-08	0.05277755028951874
6105	C8orf33	GRWD1	0.4941001481576836	0.5564936827451987	0.4943502104320932	7.163900484022847e-09	0.07931233714465247
6153	C8orf33	HGH1	0.5436362545006066	0.5490991301152482	0.6790759654253137	8.200029714132145e-18	0.053645799629253164
6182	C8orf33	HSF1	0.5877814975355976	0.5813652616354594	0.7461242716236755	6.132291104642291e-23	0.04788089788146726
6350	C8orf33	LRRC14	0.422020355747251	0.49353798234985774	0.48843898654797496	1.1471829139477225e-08	0.06882507491110147
6547	C8orf33	MTERF3	0.2604522191828929	0.5995465203117032	0.4997509843425431	4.622763886767394e-09	0.041208469046114846
6673	C8orf33	NSMCE2	0.4629365250034606	0.5687749681819648	0.49775940902904686	5.438028930291313e-09	0.07363567616491794
6686	C8orf33	NUDCD1	0.3864527484913067	0.6779237670098438	0.5669793983537007	9.884835618182038e-12	0.051253605465978735
6721	C8orf33	OTUD6B	0.35176289878831307	0.6846793096746187	0.5355540307776094	2.0711537023337906e-10	0.050635635674022704
6807	C8orf33	PHF20L1	0.42167716856349924	0.5398688139614974	0.5387183159375502	1.5462817136545987e-10	0.060199154221002214
6904	C8orf33	PPP1R7	-0.4834184543722313	0.5504128818424113	-0.5008461869483787	4.225885272625237e-09	0.07626293589873616
6974	C8orf33	PUF60	0.8383355899849734	0.46957351085321086	0.6628919961174414	8.985827877190658e-17	0.08643727339015088
7160	C8orf33	SCRIB	0.5141376101457353	0.5757754887417396	0.62763712218079	1.0229561412280014e-14	0.058215966407767855
7362	C8orf33	TAF2	0.464707848446655	0.622015475170354	0.5371978778132498	1.7800803503393663e-10	0.06660665977328853
7410	C8orf33	TGS1	0.5383359887852902	0.5535550858961997	0.4911952521350022	9.220813896116675e-09	0.08714680401983212
7498	C8orf33	TPX2	0.20101040659212527	0.764598348775003	0.49340883580612155	7.726344169002817e-09	0.032347383706717886
7586	C8orf33	UBR5	0.8884953257456212	0.49929915986658235	0.512462597709054	1.599014882517209e-09	0.13590913297751964
7613	C8orf33	UQCRH	0.35911004213810205	0.39138631840955734	0.5749311070953401	4.3465516371440175e-12	0.04665321335252631
7646	C8orf33	VCPIP1	0.48890217555124055	0.4302480628688799	0.5086801667695808	2.203033398796359e-09	0.07553831278270044
7725	C8orf33	YWHAZ	0.5710954054339976	0.5644789013261738	0.4934958413633705	7.672633208450609e-09	0.09188149701032793
7753	C8orf33	ZNF706	0.3443273319553712	0.6314778102964895	0.5258265267133345	4.992040588463915e-10	0.05084632753011929
7927	C8orf37	ATAD2	0.18878438342357026	0.62303090239312	0.4858010072434941	1.411378551965234e-08	0.031007229728655755
8279	C8orf37	CYC1	0.311462660667236	0.3927312638217094	0.501301254605569	4.070793080161188e-09	0.04907605406962156
8456	C8orf37	ESRP1	0.3507294125894722	0.6412749909274894	0.6077035886499659	1.151034567221666e-13	0.041840794452300954
8656	C8orf37	GRHL2	0.3606088314429937	0.5491173551888616	0.5155247680435758	1.2300769266408521e-09	0.05471589517669046
8659	C8orf37	GRPEL1	0.2723682499090627	0.512036003283712	0.48736743441406033	1.2482081595620024e-08	0.044547319916052895
8661	C8orf37	GRWD1	0.4398956363036355	0.5346066536684931	0.5216618845254914	7.214201964968988e-10	0.06567445842622884
8701	C8orf37	HGH1	0.3790191178036808	0.5212961767301426	0.5611652599771887	1.7779315074322515e-11	0.05103341791237887
8719	C8orf37	HSF1	0.40477383467842915	0.5432184384591614	0.609014174725682	9.867919790667024e-14	0.04812323880642862
9076	C8orf37	MTERF3	0.25958247549127994	0.5820076272308475	0.5903651037415133	8.270476268203419e-13	0.03239745984510951
9137	C8orf37	NDUFAF6	0.327567153405169	0.47647161568647445	0.5724469872290698	5.631764906959112e-12	0.042830923791808355
9214	C8orf37	NUDCD1	0.31894839440971456	0.6320817960213849	0.5546397755467268	3.3902188781551375e-11	0.04368067961923125
9243	C8orf37	OTUD6B	0.3362419125228437	0.6599058277973784	0.606771006867549	1.2837475660452023e-13	0.040210193430517564
9479	C8orf37	PUF60	0.5572219454539048	0.46730461311422195	0.5222432033356346	6.85483546185365e-10	0.08306350471826757
9533	C8orf37	RB1CC1	0.40925440368443206	0.5456272844245927	0.5341651048199381	2.3523948921566627e-10	0.05912610682538259
9575	C8orf37	RIDA	0.19469116921846322	0.525802701482871	0.5224762342365749	6.715673112974262e-10	0.029004263774073512
9812	C8orf37	STAU2	0.34805166354604833	0.4240942260909024	0.5131624823468084	1.5063102373563719e-09	0.053141400482593616
9816	C8orf37	STK3	0.41044827584838506	0.44678614940811867	0.48543071816662153	1.4528387873786195e-08	0.06748211509166288
9890	C8orf37	TGS1	0.45002753198737855	0.5298554111810493	0.4866979791427247	1.3155977865851405e-08	0.07373722349495912
9964	C8orf37	TPD52	0.20118834624600657	0.6144142947088571	0.4878143277345215	1.2050790446246261e-08	0.03286591493657032
10049	C8orf37	UBR5	0.8548073740653547	0.4826123997479125	0.5843795358756118	1.5903846066189787e-12	0.10835793287145339
10076	C8orf37	UQCRH	0.2603539987321557	0.4079233811469305	0.4940515002114618	7.337969871483052e-09	0.04182513458646274
10101	C8orf37	VCPIP1	0.46463283902504393	0.4171644709541619	0.5729971334998748	5.318766524507487e-12	0.06066611580658819
10176	C8orf37	YTHDF3	0.48745300088280297	0.5166010104953197	0.5583855658079547	2.3445822893294793e-11	0.06610998071553283
10177	C8orf37	YWHAZ	0.5899366884762639	0.5488815231608944	0.6042267523720235	1.725791545608798e-13	0.07101840718147454
10179	C8orf37	ZBTB10	0.21232773455694792	0.6400890695132979	0.5031508615568864	3.4948795983425163e-09	0.03329135240041542
10205	C8orf37	ZNF706	0.3306953181582799	0.6095831174423225	0.5985752468139136	3.299127448093272e-13	0.04040055084085525
10742	APCDD1L	MTG2	0.2342099813328252	0.26487088509414064	0.5641193470341338	1.3212951767416318e-11	0.03129410405558849
11051	APCDD1L	TAF4	0.36520152585376214	0.22754866997365414	0.4867734769398941	1.307826826288e-08	0.05982628043174984
11170	APCDD1L	YTHDF1	0.2926463007964242	0.2719090877971106	0.5309787576498559	3.1435857450442575e-10	0.04263400261693306
11181	APCDD1L	ZGPAT	0.29556428379932265	0.29626223844587674	0.5293097735789881	3.6547525482654076e-10	0.04324807071816914
11386	ABRA	ATAD2	0.22481973714114092	0.7354796863158847	0.559642797907795	2.0694751131673034e-11	0.030391211813182856
11453	ABRA	BOP1	0.38455812990616545	0.668106538989057	0.5119492801071525	1.6704714577046e-09	0.05890410038999596
11763	ABRA	CYC1	0.3481808779569778	0.4688315375867528	0.5421030574673928	1.1273443477810968e-10	0.04926891601061986
11781	ABRA	DCAF13	0.36970101771095676	0.7163118606148487	0.48678093215055196	1.3070618571573011e-08	0.060562158874024295
11956	ABRA	ESRP1	0.3568895841121016	0.7322023191198552	0.5981879009490084	3.447347919702479e-13	0.04364465346883394
12177	ABRA	GRHL2	0.3531327928132381	0.6364304857182105	0.4883546917694505	1.1548369908165195e-08	0.05760362043683271
12180	ABRA	GRWD1	0.457167969047801	0.6244763852233273	0.5244443185065543	5.644052132743956e-10	0.06775514153623656
12232	ABRA	HGH1	0.39287131327880287	0.6105772839351011	0.5626834193058116	1.5269400649980507e-11	0.05269010349560266
12256	ABRA	HSF1	0.44972594910412356	0.636743754479732	0.6545563721928233	2.913366709094722e-16	0.04741760844134571
12644	ABRA	MTERF3	0.2522937251373152	0.6680143924479346	0.5550548431208882	3.2552045640739387e-11	0.03451485290059872
12709	ABRA	NDUFAF6	0.30438305943023064	0.5663185679781637	0.5145641716991496	1.335950353486581e-09	0.04630203342894668
12789	ABRA	NUDCD1	0.38064502134524675	0.7466035578675108	0.6403167805527231	1.9995946713778136e-15	0.041682964617713245
12825	ABRA	OTUD6B	0.35102564850336504	0.7554614815546039	0.6127678375861392	6.324272941718673e-14	0.041326050558360854
12913	ABRA	PHF20L1	0.33483624590197997	0.6057347076046296	0.4904762353023152	9.763303786232582e-09	0.054308601785393845
12990	ABRA	POP1	0.3661882975852879	0.7310425293068306	0.5099618094078336	1.9772213871973716e-09	0.056386369145057826
13071	ABRA	PTER	-0.2320704532103653	0.6816695993213615	-0.4916465682027444	8.89520799715825e-09	0.037522525536138
13090	ABRA	PUF60	0.6218491856266302	0.5522530000507849	0.5637853580447515	1.3665919296502848e-11	0.08316093142459877
13266	ABRA	SCRIB	0.35649264404147923	0.6280536465471429	0.49898061284922934	4.923128186921572e-09	0.05651992169469566
13314	ABRA	SETD7	-0.3570845740234902	0.6858357734802019	-0.48904927868270576	1.0932014824818584e-08	0.05813957958886169
13480	ABRA	TAF2	0.39542540189082576	0.6770900941097426	0.5241103026649225	5.81350942970086e-10	0.058656020565502724
13706	ABRA	UBR5	0.9155544559724973	0.5699828017603188	0.6054733860616347	1.4933596025887428e-13	0.10985964904758277
13733	ABRA	UQCRH	0.28514391676495476	0.4878345062836502	0.5234271182623413	6.175505942631347e-10	0.04237334730612158
13760	ABRA	VCPIP1	0.418986952057863	0.5134018225204696	0.49983560011166267	4.5908667160241495e-09	0.06627670483203824
13843	ABRA	YWHAZ	0.5958113615991721	0.6377915277176648	0.5903199531321264	8.311787825672119e-13	0.0743695844644049
13879	ABRA	ZNF706	0.33635839815391816	0.6999043792587719	0.5889482298718174	9.66668101663577e-13	0.04213448275490398
14078	ANGPT1	ATAD2	0.22487867328367153	0.7386009962543292	0.5592514970448228	2.1515694858874616e-11	0.030430143461682838
14147	ANGPT1	BOP1	0.3864673466807006	0.6715991114383077	0.5139964818847307	1.4025852286625787e-09	0.05887679699601795
14458	ANGPT1	CYC1	0.34853900217870126	0.4717936056910679	0.5421390939979013	1.1235367809893262e-10	0.049314949183752496
14475	ANGPT1	DCAF13	0.3726647063702593	0.7204432626944636	0.49021159307804724	9.970580803696999e-09	0.06048713437039961
14650	ANGPT1	ESRP1	0.35730211540056084	0.7354539743156698	0.5983037713701606	3.4023455413281795e-13	0.04368192444074849
14874	ANGPT1	GRHL2	0.3547195683267867	0.6397417471955757	0.4900776128819568	1.0077122348996104e-08	0.05759518063832676
14877	ANGPT1	GRWD1	0.45488880406509047	0.627363549216301	0.5213282265867746	7.428591079306444e-10	0.06797258021646715
14928	ANGPT1	HGH1	0.3923606175340123	0.6136265251788454	0.5614118951091557	1.7346047564926466e-11	0.052795917605141116
14953	ANGPT1	HSF1	0.45061643074003205	0.6399273818500335	0.6552220932675072	2.655746562069503e-16	0.047427007070347034
15347	ANGPT1	MTERF3	0.2521441157664561	0.6710473705630842	0.5541925538270824	3.541744847363761e-11	0.03457192795351488
15415	ANGPT1	NDUFAF6	0.3054674848883422	0.5693325479371683	0.5159011028977548	1.1908407213881748e-09	0.046303134410880076
15497	ANGPT1	NUDCD1	0.38143707844761693	0.7500209586665708	0.6410324849366068	1.8194515380160962e-15	0.041690625337868444
15533	ANGPT1	OTUD6B	0.35575596967097195	0.760835126526302	0.6204284578551332	2.504075491037138e-14	0.04105174442835404
15623	ANGPT1	PHF20L1	0.3362141963853357	0.60890035142558	0.49202135681241277	8.633228085435264e-09	0.054306487845357736
15700	ANGPT1	POP1	0.36568635588728815	0.7339248636095327	0.5087733450266544	2.1858135220157158e-09	0.05648677068871904
15778	ANGPT1	PTER	-0.23226161816571916	0.6848308659886571	-0.4915786477303023	8.943494448837335e-09	0.03756027673872501
15797	ANGPT1	PUF60	0.6219398488315377	0.5553301343205653	0.563325626033079	1.431405105753279e-11	0.08327254335490003
15971	ANGPT1	SCRIB	0.35389135076970335	0.6308243860779505	0.4948635303543657	6.873990316424517e-09	0.056728201115334914
16019	ANGPT1	SETD7	-0.358763066707419	0.689389836022063	-0.49087584591325817	9.458132067776231e-09	0.05812701646066411
16184	ANGPT1	TAF2	0.39331382579413093	0.6796824439424366	0.5208105183392787	7.773433356684897e-10	0.05885183861757832
16408	ANGPT1	UBR5	0.9168794536263924	0.5730424547096656	0.6057668729328216	1.4432259981168335e-13	0.10993447391441728
16435	ANGPT1	UQCRH	0.28588573983506665	0.4906626453561889	0.5242844813451021	5.724540440401445e-10	0.04238786482152638
16462	ANGPT1	VCPIP1	0.4196071218827366	0.5163772181242032	0.5000943392156445	4.494637615527415e-09	0.06632902332965239
16546	ANGPT1	YWHAZ	0.5979678859796748	0.6410631188266144	0.5918871950004264	6.988512728222193e-13	0.07433520588538775
16584	ANGPT1	ZNF706	0.3363999892587915	0.7030005048680803	0.5884549493895509	1.0204368931946085e-12	0.042193764336237005
16761	C8orf76	ATAD2	0.29908771988532235	0.7715325662820371	0.6403800082542785	1.983006350021837e-15	0.0327464586811455
17043	C8orf76	CYC1	0.39164316099430235	0.4407558819363886	0.5244815168083096	5.625477374886249e-10	0.05803827809017442
17232	C8orf76	FAM91A1	0.6657872537110018	0.44812575344219535	0.5931664286577929	6.061960462814149e-13	0.08249113038137201
17407	C8orf76	HGH1	0.4297903546568999	0.5994185083087883	0.5294600108438808	3.6056410120834565e-10	0.06286373922378036
17428	C8orf76	HSF1	0.4697302523493973	0.6255029178827636	0.5880446991445397	1.067351910911278e-12	0.05897989265478329
17845	C8orf76	NSMCE2	0.5441153189313054	0.6359488579653043	0.5769730595520973	3.5072006026498902e-12	0.07031386082762166
17854	C8orf76	NUDCD1	0.36253217006799404	0.7254082345740575	0.5245464839695014	5.593177543969935e-10	0.053715090823596316
17883	C8orf76	OTUD6B	0.3413948398831614	0.7372710961666087	0.512597831510576	1.5806846819940507e-09	0.0522029481242704
17948	C8orf76	PHF20L1	0.4729465085610847	0.6005969197432359	0.5958819486981166	4.4728083941267207e-13	0.058185621507103734
18093	C8orf76	PUF60	0.6925021527004555	0.5349621434436709	0.5400233649296737	1.3694834738561057e-10	0.098525692264996
18392	C8orf76	TAF2	0.5237973346940531	0.6933314828073173	0.5971509347923482	3.876632468275053e-13	0.06422922840629895
18398	C8orf76	TATDN1	0.38889095023616094	0.5596362283770336	0.5392580128460948	1.4706488478649665e-10	0.05544025433449638
18611	C8orf76	UQCRH	0.3138853715197085	0.4644755090868485	0.4955938228114819	6.4808810200717414e-09	0.050217096434081857
18625	C8orf76	UTP23	0.342759322372641	0.6386948886239675	0.4963531490777272	6.0950705862072095e-09	0.05472527887468579
18730	C8orf76	ZNF706	0.32368876917920114	0.6820668085381829	0.48748939970066146	1.2362927495650562e-08	0.05292369983366613
18782	ARFGAP1	ARFGAP1	0.2513132248698113	0.17815353064222425	0.5107047437827719	1.8566985238641153e-09	0.03862158805384808
19239	ARFGAP1	MTG2	0.18545293523415798	0.19721408291751383	0.5054544936240449	2.8864909180387916e-09	0.02890000865012244
19561	ARFGAP1	STAU1	0.24244851361320569	0.20548338036309044	0.5039625148203323	3.2676590423955743e-09	0.03793205948358336
19704	ARFGAP1	YTHDF1	0.3074760937662244	0.19565151418392257	0.6312889952482206	6.44196419371055e-15	0.0344826803701965
19714	ARFGAP1	ZGPAT	0.28023450975700465	0.2215682374566335	0.5678875296027852	9.009458960375977e-12	0.0370787012465546
19775	ARC	AGO2	0.6312514508913959	0.4097750601577695	0.5380470457138739	1.6455997678828943e-10	0.0902766010854249
19910	ARC	ATAD2	0.26547177159303614	0.6900922951076337	0.5717335175525606	6.064319193321141e-12	0.0347760756829729
19969	ARC	BOP1	0.4397227345054577	0.6074459109482029	0.5064571202776511	2.654761602802068e-09	0.06834180554562067
20018	ARC	C8orf82	0.3220869584722976	0.4481951237707953	0.5343907497957293	2.3043243357100896e-10	0.04650529151000682
20131	ARC	CHRAC1	0.30080493229650607	0.5178117294385102	0.4980007564704653	5.332332589528412e-09	0.04781584943581785
20259	ARC	CYC1	0.43205764116554657	0.36822521335492553	0.5819925866016702	2.0565387264439545e-12	0.055109672307311265
20261	ARC	CYHR1	0.5089393969169571	0.4501402565877507	0.5672298888622214	9.63548961494177e-12	0.06745456146078471
20494	ARC	FAM83H	0.3076321194344376	0.4769728506376798	0.5250845911800668	5.332427506176312e-10	0.045516292278180805
20695	ARC	HGH1	0.5199826203391164	0.5461981321930262	0.6443197581494089	1.175503541013781e-15	0.05634037897206485
20721	ARC	HSF1	0.585632778218975	0.5797347112439022	0.7374342531317883	3.4639435772221093e-22	0.04896487740021603
21090	ARC	MTERF3	0.25636480489651126	0.5968228640033466	0.4879627516781675	1.1910737976187147e-08	0.041862765539745495
21232	ARC	NUDCD1	0.38173820709969986	0.6745419282863718	0.5555705044408561	3.094692594139213e-11	0.052153338311724876
21274	ARC	OTUD6B	0.34698759999818746	0.6809805959046957	0.5240465772484066	5.846391439225028e-10	0.05147955574210224
21359	ARC	PHF20L1	0.44618519690717295	0.5399718281253016	0.5654568700174432	1.154013870921084e-11	0.059410341285478785
21455	ARC	PPP1R7	-0.4884769186856568	0.5494059137069252	-0.5020279151403512	3.834418096786444e-09	0.0768187186460513
21522	ARC	PUF60	0.821576707695676	0.4690816232719012	0.6444298707433356	1.158321577616478e-15	0.08899224150924766
21702	ARC	SCRIB	0.49249843862177894	0.5718012578634657	0.596398824591957	4.2199618091727103e-13	0.06050961183302214
21908	ARC	TAF2	0.4818585505555313	0.6246070131753292	0.5525562859473296	4.153896039531206e-11	0.06635066892309792
22127	ARC	UBR5	0.8552949648241513	0.4984730406989534	0.48935678540077304	1.0669338416709675e-08	0.13914186961616998
22156	ARC	UQCRH	0.36713472867666314	0.3872552813012873	0.5830642289151053	1.8328617306676357e-12	0.04669843143308035
22176	ARC	UTP23	0.3322466729425153	0.5776455424037481	0.48394751967958616	1.6309220849256152e-08	0.054843852645236044
22189	ARC	VCPIP1	0.48935706135672635	0.4287846481972829	0.5050697609533799	2.9804744305805603e-09	0.0763368400517848
22296	ARC	ZNF706	0.3488472900745572	0.6316312433509463	0.5284562280782007	3.9462443262110795e-10	0.05115913814692297
22347	ABHD16B	ARFGAP1	0.23783154854287816	0.18888364389536721	0.48552976456877467	1.4416358259031953e-08	0.03909163073401954
22803	ABHD16B	MTG2	0.1907864189434006	0.20466376561750602	0.5223813376357385	6.772012261077777e-10	0.028429652412557398
23120	ABHD16B	STAU1	0.23876429813049027	0.21401180310104578	0.4985858432956579	5.084224981395427e-09	0.037894652658471015
23261	ABHD16B	YTHDF1	0.29046247933077435	0.2054918457994323	0.5990992142985753	3.108425051426182e-13	0.03543698997227129
23272	ABHD16B	ZGPAT	0.2838082623640388	0.22976709099693915	0.5777734712790458	3.2229827121230266e-12	0.036599225718379834
23478	AZIN1	ATAD2	0.22945505385471796	0.6956723450448908	0.5512183198703215	4.729260563203937e-11	0.031705702792360554
23514	AZIN1	BBS2	-0.3255268770293172	0.5958925448149158	-0.49339469497567684	7.735107726948807e-09	0.05238704741907452
23543	AZIN1	BOP1	0.40397250601321616	0.6293802476682308	0.518998711693416	9.105815654809331e-10	0.060736075765072235
23618	AZIN1	CAPNS1	-0.4014536889887254	0.71195327306174	-0.48945398983366795	1.0587572429070275e-08	0.06529259751103995
23861	AZIN1	CYC1	0.32655230138517133	0.43317109249370694	0.4906583808604236	9.6230503091475e-09	0.052939099516530794
23880	AZIN1	DCAF13	0.40524809003135837	0.6859973521684071	0.5149361960419586	1.2939463299597468e-09	0.06158480043319721
24062	AZIN1	ESRP1	0.36791001443226456	0.6938337531249998	0.5951067726035416	4.879740914847985e-13	0.045354588327233915
24278	AZIN1	GRHL2	0.401075733073158	0.6004567584314747	0.5352704064825231	2.1258117500250648e-10	0.057777019368092826
24282	AZIN1	GRWD1	0.4538768905557267	0.5812934530841789	0.5024712217408637	3.6967536579470997e-09	0.07129325425628513
24328	AZIN1	HGH1	0.4306692453150938	0.5700977794504004	0.5952606722605173	4.796195930652835e-13	0.05307005994077913
24351	AZIN1	HSF1	0.4586361447784013	0.5948593308267138	0.6441943599830315	1.1953725464343614e-15	0.04970999597947672
24734	AZIN1	MTERF3	0.2717752917025373	0.6314919282014655	0.5770174533301669	3.4908207410198287e-12	0.03511639064481234
24800	AZIN1	NDUFAF6	0.3057135617882609	0.5233335137700829	0.498750452335022	5.016445501871646e-09	0.04849896156200315
24877	AZIN1	NUDCD1	0.3895924505295446	0.7074911254469652	0.6324625198713837	5.545155955702125e-15	0.043556958053757595
24913	AZIN1	OTUD6B	0.35595827159488175	0.7149495282865668	0.5996609013532898	2.9158686991305707e-13	0.043364136379238014
24919	AZIN1	PABPC1	0.602483121761924	0.5515950259454829	0.48448050212571153	1.5646448819399894e-08	0.0993088047770224
25006	AZIN1	PHF20L1	0.34542379258218064	0.5634760013716809	0.488300631192068	1.1597715226338274e-08	0.056354306943787215
25087	AZIN1	POP1	0.38515244535714893	0.6956833356854063	0.5176251669221829	1.0259758648340664e-09	0.058116738471546275
25184	AZIN1	PUF60	0.6229139738845605	0.5092946005101568	0.5450123308178924	8.567937620018107e-11	0.08747761032296027
