	CNV	Protien	slope	intercept	rValue	pValue	stdErr
5238	ANGPT1	POP1	0.6617866123515139	-0.08191168287361363	0.5290709615146539	2.8168621381127537e-09	0.10213714870081657
5299	ANGPT1	PYCR3	0.44943450653875483	-0.038302570409571385	0.5213115585475441	5.245094585266704e-09	0.0707933940926963
5711	ANGPT1	VCPIP1	0.765509662558566	-0.09506498865513095	0.5033775173698111	2.0819718182768845e-08	0.1264422451074779
6072	ARFRP1	CHMP4B	0.37982753875667474	-0.037776251781379985	0.5392799113454843	1.2134217478453946e-09	0.05707392026630777
7500	ARFRP1	STAU1	0.5042587334259544	0.0033923744777047612	0.5709628760697566	7.370224912925522e-11	0.06976925361049899
8121	BAALC	GSDMD	0.4615091519616479	-0.0935714023798581	0.5440439875005849	8.111690605723192e-10	0.06848977392739355
8286	BAALC	MTDH	0.3865221376714859	-0.04566088196000996	0.5040227041231046	1.9839425926837023e-08	0.06373389922232411
8379	BAALC	PABPC1	0.7068541423097633	-0.08641756793202508	0.5081639392489746	1.4522704621929417e-08	0.11527856098101243
8447	BAALC	POP1	0.5941066288810778	-0.06251219156885175	0.5041300446885908	1.968068094640383e-08	0.09793468488345784
8810	BAALC	VCPIP1	0.8704707186920085	-0.0988129923085795	0.6075465217004798	1.9567175489697243e-12	0.10950617675178594
8841	BAALC	YTHDF3	0.5481235023581607	-0.022017047213650442	0.536256671999095	1.561695888799654e-09	0.08301652799774724
8843	BAALC	YWHAZ	0.5256362239377275	-0.11378680402342968	0.5201109064097511	5.766696371699951e-09	0.08305877577973356
9148	APCDD1L	CHMP4B	0.3819017019531432	-0.03875113107339835	0.5424182877432652	9.313259469302205e-10	0.056916843259374114
10547	APCDD1L	STAU1	0.5135722972746534	0.0019112128058986141	0.5817159452371446	2.657617040222201e-11	0.06910009498206615
11174	C8orf37	GSDMD	0.4589966631550681	-0.09477279044740054	0.5382061388438486	1.3275695710148606e-09	0.06916403967774659
11348	C8orf37	MTDH	0.39461069250751696	-0.048789542850338194	0.5118350204811658	1.097564046685437e-08	0.06373272447414075
11445	C8orf37	PABPC1	0.7149732806533513	-0.089417814576641	0.5112687744197845	1.146258630684358e-08	0.11564705119029561
11520	C8orf37	POP1	0.6056619707884335	-0.06587530125245769	0.5112036071173155	1.1519937209151216e-08	0.09798283589308196
11771	C8orf37	STAU2	0.4903692902514749	0.004411514182816524	0.5100390101039637	1.259240174994865e-08	0.07957613241054493
11917	C8orf37	VCPIP1	0.8855513745193165	-0.10263488945651375	0.6147868294412068	9.022039318108254e-13	0.10931644292985969
11952	C8orf37	YTHDF3	0.5589956413927532	-0.024607765107092543	0.5439865069876325	8.151507617289985e-10	0.08296960322192777
11954	C8orf37	YWHAZ	0.5240879158158663	-0.11520623692698434	0.5158224519234454	8.066647375299339e-09	0.08375649943327783
12319	ATP6V1C1	GSDMD	0.4615091519616479	-0.0935714023798581	0.5440439875005849	8.111690605723192e-10	0.06848977392739355
12484	ATP6V1C1	MTDH	0.3865221376714859	-0.04566088196000996	0.5040227041231046	1.9839425926837023e-08	0.06373389922232411
12577	ATP6V1C1	PABPC1	0.7068541423097633	-0.08641756793202508	0.5081639392489746	1.4522704621929417e-08	0.11527856098101243
12645	ATP6V1C1	POP1	0.5941066288810778	-0.06251219156885175	0.5041300446885908	1.968068094640383e-08	0.09793468488345784
13008	ATP6V1C1	VCPIP1	0.8704707186920085	-0.0988129923085795	0.6075465217004798	1.9567175489697243e-12	0.10950617675178594
13039	ATP6V1C1	YTHDF3	0.5481235023581607	-0.022017047213650442	0.536256671999095	1.561695888799654e-09	0.08301652799774724
13041	ATP6V1C1	YWHAZ	0.5256362239377275	-0.11378680402342968	0.5201109064097511	5.766696371699951e-09	0.08305877577973356
13314	AARD	DERL1	0.2274482956742842	-0.044805609721041306	0.5115763716769715	1.1195555775285652e-08	0.03675984841403551
13478	AARD	GSDMD	0.46385155055156024	-0.09729934855543214	0.5469919086662131	6.302452700472447e-10	0.06830983455793689
13774	AARD	PABPC1	0.7205015691439259	-0.09158859607136613	0.518151976030107	6.7260837587684755e-09	0.11444018738815154
13855	AARD	POP1	0.6295848887856142	-0.07045625384582982	0.5344174992293191	1.8185892142212627e-09	0.0958146335899956
13912	AARD	PYCR3	0.4378196001732731	-0.030008442870173783	0.5392082984238775	1.2207313507263616e-09	0.06580028544393207
14656	BHLHE23	CHMP4B	0.37982753875667474	-0.037776251781379985	0.5392799113454843	1.2134217478453946e-09	0.05707392026630777
16084	BHLHE23	STAU1	0.5042587334259544	0.0033923744777047612	0.5709628760697566	7.370224912925522e-11	0.06976925361049899
16664	BOP1	GSDMD	0.40499437486371187	-0.07227217986962693	0.5112258878323532	1.150029806762882e-08	0.0655153500245954
16950	BOP1	POP1	0.5829988130046544	-0.053321786662316156	0.5297317488272397	2.6696722848741065e-09	0.08982149104627501
16985	BOP1	PYCR3	0.3915299679401501	-0.014458708477139693	0.5161647394234349	7.854753648111236e-09	0.06251536216571978
17284	BOP1	VCPIP1	0.7794549909681705	-0.0789541673786391	0.5825410894774569	2.4537448696759356e-11	0.1046494538033003
17318	BOP1	YTHDF3	0.5046021458349307	-0.011182954403031627	0.5286320948463826	2.9188911447342687e-09	0.0779677819634929
17320	BOP1	YWHAZ	0.49133507715257524	-0.09752354022959606	0.520593322846828	5.551404443822879e-09	0.07754001447522578
17748	ADCY8	GSDMD	0.4298663066237545	-0.08393650240941908	0.5163304776057788	7.754080346063463e-09	0.06860646779827007
18053	ADCY8	PABPC1	0.7201408958722142	-0.08635432815597133	0.527511786796278	3.195683345947574e-09	0.11159923136289758
18133	ADCY8	POP1	0.6357583178162078	-0.06610677961904718	0.5496812097901078	4.995652820281091e-10	0.09297164169606856
18181	ADCY8	PYCR3	0.409772176897172	-0.02198436237645337	0.5140392720517412	9.262168158247724e-09	0.06579659910903836
18615	ADCY8	YWHAZ	0.5091407208725166	-0.10764855508303384	0.5133211574551014	9.790079519713703e-09	0.08190748212772735
19050	ASAP1	GSDMD	0.42698844498129324	-0.08423773049950234	0.5119418094654222	1.088605584554509e-08	0.06894249346732687
19362	ASAP1	PABPC1	0.729744766939406	-0.08876071972389053	0.5335754069772246	1.9493275530392534e-09	0.11130292961646443
19440	ASAP1	POP1	0.6444104655152003	-0.0682665386773186	0.5561494947970786	2.8324963726199007e-10	0.09266232169908926
19490	ASAP1	PYCR3	0.4131919931786265	-0.023325036312169197	0.5173874044091085	7.14058110431516e-09	0.06576150308723444
19930	ASAP1	YWHAZ	0.5174938895969299	-0.1107294658439905	0.5207948482548069	5.463769632043856e-09	0.08162491168685375
20296	ANKRD46	GSDMD	0.4615091519616479	-0.0935714023798581	0.5440439875005849	8.111690605723192e-10	0.06848977392739355
20461	ANKRD46	MTDH	0.3865221376714859	-0.04566088196000996	0.5040227041231046	1.9839425926837023e-08	0.06373389922232411
20554	ANKRD46	PABPC1	0.7068541423097633	-0.08641756793202508	0.5081639392489746	1.4522704621929417e-08	0.11527856098101243
20622	ANKRD46	POP1	0.5941066288810778	-0.06251219156885175	0.5041300446885908	1.968068094640383e-08	0.09793468488345784
20985	ANKRD46	VCPIP1	0.8704707186920085	-0.0988129923085795	0.6075465217004798	1.9567175489697243e-12	0.10950617675178594
21016	ANKRD46	YTHDF3	0.5481235023581607	-0.022017047213650442	0.536256671999095	1.561695888799654e-09	0.08301652799774724
21018	ANKRD46	YWHAZ	0.5256362239377275	-0.11378680402342968	0.5201109064097511	5.766696371699951e-09	0.08305877577973356
21326	AGO2	GSDMD	0.4037363089276275	-0.0692091308415357	0.5121512481855208	1.071238905184044e-08	0.06515202374226053
21581	AGO2	POP1	0.5602945818523037	-0.04750263821096924	0.5116127221543314	1.1164395923435733e-08	0.09054524537093263
21611	AGO2	PYCR3	0.3961224638353005	-0.012164016540841278	0.5247946231811452	3.975575276618856e-09	0.06182648636596464
21878	AGO2	VCPIP1	0.7523630260147037	-0.07257292519935539	0.5650664813150373	1.269635785728198e-10	0.10570459208725388
21906	AGO2	YTHDF3	0.49251551549780404	-0.00755066928039062	0.5185145300369194	6.53769199874287e-09	0.07815345402415849
21908	AGO2	YWHAZ	0.49081450095299245	-0.09463330328549806	0.5226064785924608	4.7333350153652705e-09	0.07704825647732874
22213	ARFGAP1	CHMP4B	0.37982753875667474	-0.037776251781379985	0.5392799113454843	1.2134217478453946e-09	0.05707392026630777
23641	ARFGAP1	STAU1	0.5042587334259544	0.0033923744777047612	0.5709628760697566	7.370224912925522e-11	0.06976925361049899
24174	ARC	GSDMD	0.4072680782919045	-0.07067287925831936	0.5091898529049477	1.3433987130182154e-08	0.06623956287954139
24412	ARC	POP1	0.5665640705961801	-0.04896084258117812	0.5098857611672855	1.2740452359860155e-08	0.09197821401906629
24442	ARC	PYCR3	0.4016722741241867	-0.013340047753670377	0.5244821378474056	4.076177419949987e-09	0.06274423996096488
24692	ARC	VCPIP1	0.7676537525288943	-0.07523016363097812	0.5682460442085975	9.48180681999566e-11	0.10696515908330938
24720	ARC	YTHDF3	0.5007989132598654	-0.008761861791653315	0.5196409093478455	5.9841316215226785e-09	0.07923219018996903
24722	ARC	YWHAZ	0.5008551354567776	-0.09775525587750217	0.525615878989695	3.722408551250953e-09	0.07800446245653331
25454	C8orf33	VCPIP1	0.7974762785067159	-0.031817321934023576	0.5336069294315019	1.9442749627488404e-09	0.12162350384086666
25763	ABRA	DERL1	0.24950069162142108	-0.05765972112176737	0.5285293602278002	2.9432825794450463e-09	0.03856159395857497
25931	ABRA	GSDMD	0.5113714246425446	-0.115856153320013	0.5679471425771244	9.746923822238148e-11	0.07131006121953089
26230	ABRA	NUDCD1	0.6191586141180018	-0.09798029836982844	0.5299603427000862	2.62049423763469e-09	0.0953353591236776
26259	ABRA	PABPC1	0.774200363457677	-0.10660239997310336	0.5243788563137014	4.109961845356787e-09	0.120968795323616
26271	ABRA	PARP10	0.5624606289188391	-0.09994200280200548	0.5092630430015983	1.3359379368638515e-08	0.091462894502726
26351	ABRA	POP1	0.6617866123515139	-0.08191168287361363	0.5290709615146539	2.8168621381127537e-09	0.10213714870081657
26412	ABRA	PYCR3	0.44943450653875483	-0.038302570409571385	0.5213115585475441	5.245094585266704e-09	0.0707933940926963
26824	ABRA	VCPIP1	0.765509662558566	-0.09506498865513095	0.5033775173698111	2.0819718182768845e-08	0.1264422451074779
27287	ANXA13	GSDMD	0.4374811187017842	-0.08731570388071767	0.5296377700066784	2.6901461643447456e-09	0.0674184878895114
27466	ANXA13	MTDH	0.3761110321299278	-0.043487565835908584	0.5036835144966321	2.034914519991245e-08	0.06207318468483047
27579	ANXA13	PABPC1	0.7190151587467629	-0.08773478624742533	0.5308575754517155	2.4357443884712573e-09	0.11045055370909644
27651	ANXA13	POP1	0.6132202122518221	-0.064616204364352	0.5343927787592382	1.82230421771771e-09	0.09333018551869382
27701	ANXA13	PYCR3	0.4064841174082528	-0.023197097696831964	0.5139521572432283	9.324724423174662e-09	0.06528367521813054
28128	ANXA13	YWHAZ	0.5016779523407421	-0.10733014681897905	0.5098021071122927	1.282197075265024e-08	0.08146240825075023
28453	C8orf82	GSDMD	0.40499437486371187	-0.07227217986962693	0.5112258878323532	1.150029806762882e-08	0.0655153500245954
28739	C8orf82	POP1	0.5829988130046544	-0.053321786662316156	0.5297317488272397	2.6696722848741065e-09	0.08982149104627501
28774	C8orf82	PYCR3	0.3915299679401501	-0.014458708477139693	0.5161647394234349	7.854753648111236e-09	0.06251536216571978
29073	C8orf82	VCPIP1	0.7794549909681705	-0.0789541673786391	0.5825410894774569	2.4537448696759356e-11	0.1046494538033003
29107	C8orf82	YTHDF3	0.5046021458349307	-0.011182954403031627	0.5286320948463826	2.9188911447342687e-09	0.0779677819634929
29109	C8orf82	YWHAZ	0.49133507715257524	-0.09752354022959606	0.520593322846828	5.551404443822879e-09	0.07754001447522578
29517	ATAD2	GSDMD	0.4374811187017842	-0.08731570388071767	0.5296377700066784	2.6901461643447456e-09	0.0674184878895114
29696	ATAD2	MTDH	0.3761110321299278	-0.043487565835908584	0.5036835144966321	2.034914519991245e-08	0.06207318468483047
29809	ATAD2	PABPC1	0.7190151587467629	-0.08773478624742533	0.5308575754517155	2.4357443884712573e-09	0.11045055370909644
29881	ATAD2	POP1	0.6132202122518221	-0.064616204364352	0.5343927787592382	1.82230421771771e-09	0.09333018551869382
29931	ATAD2	PYCR3	0.4064841174082528	-0.023197097696831964	0.5139521572432283	9.324724423174662e-09	0.06528367521813054
30358	ATAD2	YWHAZ	0.5016779523407421	-0.10733014681897905	0.5098021071122927	1.282197075265024e-08	0.08146240825075023
30431	C8orf89	ARFGEF1	0.4497681224923201	0.06694870056283693	0.5553727187549539	3.0341804050137643e-10	0.06480485497901287
30687	C8orf89	ELOC	0.7522393107678039	-0.055309922700898635	0.5440726460318828	8.091908636679348e-10	0.11162692077167471
30784	C8orf89	GSDMD	0.4692766931822751	-0.10969255373368525	0.5061474447510776	1.6913861076593077e-08	0.07694359187970447
31002	C8orf89	NCOA2	0.6731006740392415	-0.032646485625656516	0.5638277369642503	1.4213857770610346e-10	0.09487355823657641
31421	C8orf89	STAU2	0.5976257751043569	-0.010508250560394842	0.5717660893451652	6.8382172308085e-11	0.0825151194391996
31445	C8orf89	TCEA1	0.5736685166971736	-0.07591894775350695	0.5083554611649405	1.4313244820918101e-08	0.09351022558412676
31563	C8orf89	VCPIP1	1.0362129086141085	-0.13521696818989293	0.6617115821910016	3.549217605811777e-15	0.11297693073627009
31604	C8orf89	YTHDF3	0.7069235225495608	-0.04772635494225767	0.6327921506683918	1.204341765746595e-13	0.0832378591257794
31922	ADRM1	CHMP4B	0.37982753875667474	-0.037776251781379985	0.5392799113454843	1.2134217478453946e-09	0.05707392026630777
33350	ADRM1	STAU1	0.5042587334259544	0.0033923744777047612	0.5709628760697566	7.370224912925522e-11	0.06976925361049899
33916	ABHD16B	CHMP4B	0.37905608435259597	-0.03784947318623028	0.5384503504273598	1.3007357499881387e-09	0.05708169828165941
35328	ABHD16B	STAU1	0.5036926850171282	0.003184478283885149	0.5706035706832506	7.620924971087188e-11	0.06975603478659448
35906	CCDC166	GSDMD	0.40499437486371187	-0.07227217986962693	0.5112258878323532	1.150029806762882e-08	0.0655153500245954
36192	CCDC166	POP1	0.5829988130046544	-0.053321786662316156	0.5297317488272397	2.6696722848741065e-09	0.08982149104627501
36227	CCDC166	PYCR3	0.3915299679401501	-0.014458708477139693	0.5161647394234349	7.854753648111236e-09	0.06251536216571978
36526	CCDC166	VCPIP1	0.7794549909681705	-0.0789541673786391	0.5825410894774569	2.4537448696759356e-11	0.1046494538033003
36560	CCDC166	YTHDF3	0.5046021458349307	-0.011182954403031627	0.5286320948463826	2.9188911447342687e-09	0.0779677819634929
36562	CCDC166	YWHAZ	0.49133507715257524	-0.09752354022959606	0.520593322846828	5.551404443822879e-09	0.07754001447522578
36868	CHRNA4	CHMP4B	0.37982753875667474	-0.037776251781379985	0.5392799113454843	1.2134217478453946e-09	0.05707392026630777
38296	CHRNA4	STAU1	0.5042587334259544	0.0033923744777047612	0.5709628760697566	7.370224912925522e-11	0.06976925361049899
38857	CDH26	CHMP4B	0.3804599949924065	-0.038744434906218005	0.5400418610078612	1.1382083734245043e-09	0.057055184215010005
40237	CDH26	STAU1	0.5098183565453567	0.0019667045597182298	0.577112585442234	4.1314641960275816e-11	0.06942034609197865
40799	CABLES2	CHMP4B	0.37982753875667474	-0.037776251781379985	0.5392799113454843	1.2134217478453946e-09	0.05707392026630777
42227	CABLES2	STAU1	0.5042587334259544	0.0033923744777047612	0.5709628760697566	7.370224912925522e-11	0.06976925361049899
42788	CTSZ	CHMP4B	0.38189731383503883	-0.03877484255389777	0.5423621138797213	9.357694826885882e-10	0.05692454146863634
44187	CTSZ	STAU1	0.5135496890152086	0.0018888961139733249	0.5816367793454775	2.678014555716246e-11	0.06911126756336827
44712	COL14A1	DERL1	0.22739208483146647	-0.04475478563919234	0.5113572181412632	1.1385188203319581e-08	0.03677209566130934
44877	COL14A1	GSDMD	0.4644965503916014	-0.09741842603043739	0.5476532120017523	5.953558317509213e-10	0.06828692525390187
45173	COL14A1	PABPC1	0.721123594028509	-0.09164387110492461	0.518505287703855	6.54243106112822e-09	0.11443228053854568
45254	COL14A1	POP1	0.629061372716994	-0.07034951993630921	0.5338763097306723	1.901607228660112e-09	0.09587077733456546
45311	COL14A1	PYCR3	0.43826887537179054	-0.03001778086604045	0.5396637581632648	1.1749535153040176e-09	0.06578941515454655
45796	CHCHD2	ALKBH4	0.5394720640726336	0.017060928278658904	0.5650920432757773	1.2666750277984366e-10	0.07578905789045172
45798	CHCHD2	ANKMY2	0.4039548760824955	0.07980148924323795	0.5425864479722093	9.18144843728667e-10	0.06017710686690766
45833	CHCHD2	AVL9	0.3611082670926968	0.07020790168187108	0.5194747194586656	6.062881004025162e-09	0.05715654860418087
45989	CHCHD2	EIF4H	0.6133706562292538	-0.017285819907240776	0.5635168395288007	1.4621312235927363e-10	0.08652452967957545
46020	CHCHD2	FOXK1	0.48355138536599296	-0.010924415360595463	0.532224531770934	2.1781061044605554e-09	0.0740143266240579
46037	CHCHD2	GGCT	0.3808124312279765	0.16296350389794306	0.5115885065251724	1.1185144456504422e-08	0.06154434990268515
46064	CHCHD2	GTF2I	0.684997006336109	-0.009815392446353613	0.6183867847929009	6.094108002760172e-13	0.0837663246121129
46253	CHCHD2	NUDCD3	0.6361267447007761	-0.07496061715673719	0.7192955404236203	8.671576766650611e-19	0.05911862629889894
46309	CHCHD2	PPIA	0.39811803485585673	0.042632593248528486	0.5102388411839907	1.240182298765931e-08	0.06457158487349485
46336	CHCHD2	PURB	0.42037774364110414	0.029840555229077456	0.5292307257781411	2.7805767639684234e-09	0.06485199633069406
46337	CHCHD2	PUS7	0.30175699653336024	0.02072542977557075	0.5377433021896165	1.3798922394387105e-09	0.045525422945266014
46423	CHCHD2	SRI	0.4212651141642877	0.008219835285897328	0.5864721366764795	1.6724414811530407e-11	0.055984118920655315
46520	CHCHD2	UBE3C	0.74484719383892	0.02292341632716502	0.7008213296062402	1.5503823385709397e-17	0.07295291632429585
46562	CHCHD2	YWHAG	0.49165305291810907	-0.013791502862752533	0.5700047842104558	8.057088481301657e-11	0.06819470599402284
46574	CHCHD2	ZNRF2	0.3299965996352032	0.15580971637833707	0.5278719991695492	3.104048427689881e-09	0.05109075569803194
46912	CHRAC1	GSDMD	0.40151770237589435	-0.07083976822039349	0.5134009137984018	9.730054526303714e-09	0.06458011631096863
47146	CHRAC1	PABPC1	0.6465278849754105	-0.06925671056097074	0.5041497301270084	1.965170056335825e-08	0.1065704147916042
47209	CHRAC1	POP1	0.5770799822673742	-0.051928899567527526	0.5311441897481937	2.3794106000759343e-09	0.08858075824544302
47249	CHRAC1	PYCR3	0.385835118266438	-0.013286048973302104	0.515244271338263	8.437071376136176e-09	0.061756049257291855
47565	CHRAC1	VCPIP1	0.7643816356705901	-0.07634405509649247	0.5786738525595384	3.5600124201817955e-11	0.10366208068678104
47602	CHRAC1	YTHDF3	0.49641631331857966	-0.009996874378743987	0.5267912733534146	3.3868274395095023e-09	0.07707469276604051
47604	CHRAC1	YWHAZ	0.4811833918192556	-0.0943919166270031	0.5164396113755901	7.688466521659829e-09	0.07677452264297792
48531	CHTOP	PRCC	0.4320872840335217	-0.06498483764372047	0.5540052690892764	3.423279973425871e-10	0.06247939564255437
48793	CHTOP	TBC1D24	-0.25748395747669983	-0.05116481783201883	-0.5050795296270624	1.8328453347456438e-08	0.04233757348440206
49331	CCNE2	GSDMD	0.4589966631550681	-0.09477279044740054	0.5382061388438486	1.3275695710148606e-09	0.06916403967774659
49505	CCNE2	MTDH	0.39461069250751696	-0.048789542850338194	0.5118350204811658	1.097564046685437e-08	0.06373272447414075
49602	CCNE2	PABPC1	0.7149732806533513	-0.089417814576641	0.5112687744197845	1.146258630684358e-08	0.11564705119029561
49677	CCNE2	POP1	0.6056619707884335	-0.06587530125245769	0.5112036071173155	1.1519937209151216e-08	0.09798283589308196
49928	CCNE2	STAU2	0.4903692902514749	0.004411514182816524	0.5100390101039637	1.259240174994865e-08	0.07957613241054493
50074	CCNE2	VCPIP1	0.8855513745193165	-0.10263488945651375	0.6147868294412068	9.022039318108254e-13	0.10931644292985969
50109	CCNE2	YTHDF3	0.5589956413927532	-0.024607765107092543	0.5439865069876325	8.151507617289985e-10	0.08296960322192777
50111	CCNE2	YWHAZ	0.5240879158158663	-0.11520623692698434	0.5158224519234454	8.066647375299339e-09	0.08375649943327783
50176	CRISPLD1	ARFGEF1	0.4276269976130797	0.0677208525911484	0.5373156956495947	1.4299888643721475e-09	0.06458737371511612
50405	CRISPLD1	ELOC	0.7025796950076757	-0.047535619420540916	0.5170886448971915	7.309110650330149e-09	0.11190716745547717
50497	CRISPLD1	GSDMD	0.4750844479019266	-0.10718435089106652	0.5214196782246867	5.200411877921684e-09	0.07481237671500435
50688	CRISPLD1	NCOA2	0.6292645182939801	-0.026400301407497852	0.5363745901875413	1.5464734953084162e-09	0.09527640105801778
51080	CRISPLD1	STAU2	0.5744757900167433	-0.006067727803435946	0.5592800726899875	2.1428706333061143e-10	0.08193584104636971
51207	CRISPLD1	VCPIP1	0.9930303124365029	-0.1255389011139016	0.6452838322011837	2.752195508163039e-14	0.11312556231312204
51238	CRISPLD1	YTHDF3	0.6690024761733466	-0.04108382175898054	0.6093753968774462	1.6121457207840544e-12	0.08376052816996041
51293	CCT6A	ALKBH4	0.5394720640726336	0.017060928278658904	0.5650920432757773	1.2666750277984366e-10	0.07578905789045172
51295	CCT6A	ANKMY2	0.4039548760824955	0.07980148924323795	0.5425864479722093	9.18144843728667e-10	0.06017710686690766
51330	CCT6A	AVL9	0.3611082670926968	0.07020790168187108	0.5194747194586656	6.062881004025162e-09	0.05715654860418087
51486	CCT6A	EIF4H	0.6133706562292538	-0.017285819907240776	0.5635168395288007	1.4621312235927363e-10	0.08652452967957545
51517	CCT6A	FOXK1	0.48355138536599296	-0.010924415360595463	0.532224531770934	2.1781061044605554e-09	0.0740143266240579
51534	CCT6A	GGCT	0.3808124312279765	0.16296350389794306	0.5115885065251724	1.1185144456504422e-08	0.06154434990268515
51561	CCT6A	GTF2I	0.684997006336109	-0.009815392446353613	0.6183867847929009	6.094108002760172e-13	0.0837663246121129
51750	CCT6A	NUDCD3	0.6361267447007761	-0.07496061715673719	0.7192955404236203	8.671576766650611e-19	0.05911862629889894
51806	CCT6A	PPIA	0.39811803485585673	0.042632593248528486	0.5102388411839907	1.240182298765931e-08	0.06457158487349485
51833	CCT6A	PURB	0.42037774364110414	0.029840555229077456	0.5292307257781411	2.7805767639684234e-09	0.06485199633069406
51834	CCT6A	PUS7	0.30175699653336024	0.02072542977557075	0.5377433021896165	1.3798922394387105e-09	0.045525422945266014
51920	CCT6A	SRI	0.4212651141642877	0.008219835285897328	0.5864721366764795	1.6724414811530407e-11	0.055984118920655315
52017	CCT6A	UBE3C	0.74484719383892	0.02292341632716502	0.7008213296062402	1.5503823385709397e-17	0.07295291632429585
52059	CCT6A	YWHAG	0.49165305291810907	-0.013791502862752533	0.5700047842104558	8.057088481301657e-11	0.06819470599402284
52071	CCT6A	ZNRF2	0.3299965996352032	0.15580971637833707	0.5278719991695492	3.104048427689881e-09	0.05109075569803194
52429	CPQ	GSDMD	0.4589966631550681	-0.09477279044740054	0.5382061388438486	1.3275695710148606e-09	0.06916403967774659
52603	CPQ	MTDH	0.39461069250751696	-0.048789542850338194	0.5118350204811658	1.097564046685437e-08	0.06373272447414075
52700	CPQ	PABPC1	0.7149732806533513	-0.089417814576641	0.5112687744197845	1.146258630684358e-08	0.11564705119029561
52775	CPQ	POP1	0.6056619707884335	-0.06587530125245769	0.5112036071173155	1.1519937209151216e-08	0.09798283589308196
53026	CPQ	STAU2	0.4903692902514749	0.004411514182816524	0.5100390101039637	1.259240174994865e-08	0.07957613241054493
53172	CPQ	VCPIP1	0.8855513745193165	-0.10263488945651375	0.6147868294412068	9.022039318108254e-13	0.10931644292985969
53207	CPQ	YTHDF3	0.5589956413927532	-0.024607765107092543	0.5439865069876325	8.151507617289985e-10	0.08296960322192777
53209	CPQ	YWHAZ	0.5240879158158663	-0.11520623692698434	0.5158224519234454	8.066647375299339e-09	0.08375649943327783
53480	COLEC10	DERL1	0.22728678219571008	-0.044685207783395395	0.5112390690058559	1.1488694741657446e-08	0.03676656824172887
53644	COLEC10	GSDMD	0.4643612508753681	-0.09734367216192949	0.54762078880273	5.970222351191138e-10	0.06827280795889287
53940	COLEC10	PABPC1	0.7208206819772913	-0.09155714301417851	0.5184078048842048	6.592616968578431e-09	0.11441362970669913
54021	COLEC10	POP1	0.6290483171240555	-0.0703055791233873	0.5339891641882738	1.8840005581404315e-09	0.0958404482477387
54078	COLEC10	PYCR3	0.438097570608615	-0.02995823580229518	0.5395780532120182	1.1834396760006502e-09	0.06577843771524623
54791	CSMD3	DERL1	0.2496179627788844	-0.05772220367453456	0.5286088190881536	2.9244002573294733e-09	0.038571671490442064
54957	CSMD3	GSDMD	0.5114375425292053	-0.11590404328920735	0.5678390737471324	9.844524726125732e-11	0.07133931649250645
55256	CSMD3	NUDCD1	0.6194531776402533	-0.0980623349577932	0.5300430495905171	2.6029164662177615e-09	0.09536001858213645
