	CNV	Protien	slope	intercept	rValue	pValue	stdErr
2384	ANKRD46	FZD6	0.13708496372638695	0.29961599530194694	0.620976573083242	5.870999993962723e-13	0.016728003567496645
2444	ANKRD46	GRHL2	0.10773114642799286	0.20634232489807947	0.5403866420095786	1.3199084998290912e-09	0.016216457218368202
2662	ANKRD46	MTDH	0.1976999760192945	0.1600678479438558	0.5372059267268704	1.7185996166144488e-09	0.030007778939724526
2724	ANKRD46	NUDCD1	0.23012637626180202	0.16557336314480614	0.6651123428253926	3.0745698344974946e-15	0.024977607872921945
2745	ANKRD46	OXR1	0.15789238302004993	0.22065769107195607	0.5104721356526655	1.4230551282937945e-08	0.02571238233919718
2827	ANKRD46	POP1	0.27862649951018864	0.14423608666295054	0.5394008553971816	1.4328424990292152e-09	0.0420490631716401
2875	ANKRD46	PTK2	0.15106875578795254	0.2536138020396329	0.5310386289200304	2.844978760341989e-09	0.023303344703280222
2938	ANKRD46	RIDA	0.11276858154955074	0.2434838853531308	0.5763353942532122	5.467250031765623e-11	0.015458108187372284
2992	ANKRD46	SELENOF	-0.2722104247402449	0.4062068804337763	-0.5247238656592927	4.717529834325192e-09	0.042692407838917014
3065	ANKRD46	SQLE	0.13520064036742974	0.32777375141524967	0.5282404626213362	3.5641710833130502e-09	0.021009290523345256
3080	ANKRD46	STK3	0.19995107357715042	0.20562526653670915	0.7588482373789608	1.1897264128693209e-21	0.01658961571200378
3095	ANKRD46	TATDN1	0.1898340635921607	0.20665824420792564	0.5490186770500479	6.358631815743319e-10	0.027938477895703008
3218	ANKRD46	UBR5	0.31581664068913967	0.15669485543440873	0.5627025103583755	1.9128838768303097e-10	0.04485293999516306
3283	ANKRD46	YWHAZ	0.29666722010447655	0.12600622572354236	0.7477819694324155	9.494286001901841e-21	0.025464454463775002
3387	ATAD2	ATAD2	0.13343583115481197	0.20615557815185825	0.5422923178160354	1.1253588750460617e-09	0.019985939693781027
3556	ATAD2	DERL1	0.129517864225152	0.18200990225961577	0.5133398134353302	1.1441959341038522e-08	0.020932156589734345
3586	ATAD2	EBAG9	0.14212468365084902	0.2030296735033268	0.5303460549666066	3.008764003532214e-09	0.021963527441514256
3621	ATAD2	FAM84B	0.12883207864351845	0.20160917772084166	0.6002078422694701	5.280670531670655e-12	0.01659723687189635
3622	ATAD2	FAM91A1	0.29816293091825485	0.09458475496272349	0.6334020251586676	1.4569449945436274e-13	0.035214691494242605
3913	ATAD2	NUDCD1	0.21455222647184	0.14619448036750332	0.6095032232323565	2.0151307229299544e-12	0.026978623186233355
4195	ATAD2	SQLE	0.14925153471010627	0.313141151328467	0.573173487940507	7.347610290961327e-11	0.02062789090633267
4205	ATAD2	STAU2	0.20287527120471754	0.1286490927155519	0.5785207339934489	4.448752618116509e-11	0.02765231840331756
4206	ATAD2	STK3	0.14362638712711887	0.19006789984461336	0.5357717344244955	1.934077234120399e-09	0.02188223483142446
4217	ATAD2	TAF2	0.285438182594068	0.20148080938260485	0.6048978593426423	3.260502898327894e-12	0.03632591156422396
4219	ATAD2	TATDN1	0.2348443475498763	0.17551136689651606	0.6675863661222634	2.2307191079386653e-15	0.025320037585111796
4368	ATAD2	YWHAZ	0.24395677392520854	0.12142044075721475	0.6044114473570212	3.428952105045905e-12	0.031086229252319436
4510	CCDC166	C8orf33	0.12978843464075598	0.12663622171023345	0.5679955749047072	1.1842736176210173e-10	0.018180912114070472
4511	CCDC166	C8orf82	0.10696777412403458	0.1722218378652429	0.5424120283485152	1.114105408246169e-09	0.016016560545565814
4779	CCDC166	GSDMD	0.15518787466073503	0.171869861547014	0.5446881867980767	9.196205825651009e-10	0.023098980485176432
4798	CCDC166	HGH1	0.20415259569118915	0.17460914819987233	0.595244558143058	8.72210329233465e-12	0.026642659089038352
4811	CCDC166	HSF1	0.20467774140503167	0.11664205651067441	0.6914208470941997	8.606366038815094e-17	0.02067499380135656
4993	CCDC166	NUDCD1	0.1600628642931169	0.12220395060930916	0.6214793084782432	5.555744732583028e-13	0.01950619401427589
5007	CCDC166	OPLAH	0.10181781869644427	0.16968565376469757	0.5526534599293825	4.646093209744291e-10	0.014843568314840863
5139	CCDC166	PTK2	0.13510266317003305	0.18691179223546436	0.6380031933660675	8.557119982880905e-14	0.015763727195806716
5148	CCDC166	PUF60	0.3371226122197861	0.023393898560052445	0.645742531740741	3.425285681747806e-14	0.03853692486646411
5235	CCDC166	SCRIB	0.17516458154587852	0.1322360341657338	0.7882417236932374	2.657309314986175e-24	0.013219903837287094
5337	CCDC166	STK3	0.10229491892165439	0.15567602248170498	0.5215461369051515	6.0610961832537125e-09	0.0161782684053232
5477	CCDC166	UQCRH	0.10252928398439684	0.13453605271449623	0.5067340078819549	1.8853421363538715e-08	0.016863001030556945
5596	ABHD16B	ARFGAP1	0.17496957524485857	0.05912286571915737	0.6141898928885574	1.225013274626995e-12	0.02173362130504072
5793	ABHD16B	DNAJC5	0.11857173398274685	0.1382437889147386	0.543737154555954	9.965437658348896e-10	0.01769271585202697
6044	ABHD16B	LSM14B	0.12950840281288817	0.1044694098656578	0.5862715812355229	2.114942804880171e-11	0.017300301198171032
6155	ABHD16B	OSBPL2	0.15498825118104043	0.1288955542234352	0.5500128111776988	5.837858207593193e-10	0.0227510687221872
6252	ABHD16B	PRPF6	0.2642851006809093	0.027475750220099265	0.5718822437736829	8.282867272953041e-11	0.03664931004903949
6481	ABHD16B	TPD52L2	0.20374867151883425	0.07173812407143142	0.6912626397435014	8.803421695127012e-17	0.020590170002635376
6544	ABHD16B	VAPB	0.13754548808649064	0.13595289616944556	0.6020034574722789	4.394600265087971e-12	0.017637086649252502
6574	ABHD16B	YTHDF1	0.22658173911154592	0.05282140100795492	0.6664864171678417	2.5737037388686746e-15	0.024501877604487077
6584	ABHD16B	ZGPAT	0.2142424563549973	0.10190992839558928	0.7205716618937813	1.020710632177073e-18	0.019930035781825704
6678	C8orf76	ATAD2	0.13346813854840792	0.20476058712187445	0.5447625959985721	9.138490377943685e-10	0.019862242296873913
6840	C8orf76	DERL1	0.12930785906920372	0.18066493796691774	0.5147174425069829	1.0296376450204504e-08	0.020822232948460122
6869	C8orf76	EBAG9	0.14206969542486064	0.2016395629581312	0.5324268777921877	2.5420658833482906e-09	0.021835555192742405
6904	C8orf76	FAM84B	0.12757842359264607	0.20031663168472583	0.5969302302589052	7.362471787568722e-12	0.016576576953336145
6905	C8orf76	FAM91A1	0.2968225639154094	0.09371897046748519	0.6332736257237496	1.4785545446914756e-13	0.03506825606714565
7191	C8orf76	NUDCD1	0.21383405235466443	0.1450211466213296	0.6100824577110078	1.8957437765682475e-12	0.026847687638204606
7465	C8orf76	SQLE	0.14884508619579698	0.31147211871400565	0.5740774402298117	6.75435634603211e-11	0.020523456338660918
7475	C8orf76	STAU2	0.19976371812425583	0.12853376357644097	0.5721041763675695	8.114342125259739e-11	0.027685941082374044
7476	C8orf76	STK3	0.14280711558449835	0.188799379530004	0.5350127099821232	2.0583826728538118e-09	0.021800697460381577
7486	C8orf76	TAF2	0.28774769649152127	0.20000218620020485	0.6124216369040993	1.479505311448023e-12	0.03590777635393462
7488	C8orf76	TATDN1	0.23424190996004446	0.17421137068575707	0.6687451383070625	1.917451943053322e-15	0.02517608586615428
7630	C8orf76	YWHAZ	0.2394079438700832	0.12171565975253373	0.5956992406637868	8.333195427795398e-12	0.03120666932825082
7711	C8orf89	ARFGEF1	0.15629856107870632	0.08319660786422861	0.5526749736909923	4.637420180410748e-10	0.022784797142168082
8511	C8orf89	POP1	0.1997589885743214	0.07445032828183999	0.5141228644892663	1.0776638568614764e-08	0.03221746111758972
8754	C8orf89	STAU2	0.1972551709932845	0.059311082140024854	0.7608082543180765	8.139948025106878e-22	0.016266361481413562
8820	C8orf89	TMEM70	0.11118680811153762	0.12499352414060017	0.600698453749697	5.022767532414259e-12	0.014305733117130999
8961	C8orf89	YTHDF3	0.20005706448332272	0.03473336147896415	0.5469181126488226	7.609877028399972e-10	0.029604771229429203
9294	ABRA	EBAG9	0.1214279408777006	0.19648705810977343	0.5467929681509864	7.691454173204135e-10	0.017974972523166485
9318	ABRA	ESRP1	0.09313349905150171	0.1490603568486027	0.5141546783699131	1.0750406953965487e-08	0.015019461882928388
9337	ABRA	FAM84B	0.09861216614672938	0.19619689127447054	0.5543992180511956	3.9907298900656583e-10	0.01431100908944794
9338	ABRA	FAM91A1	0.2311016926926067	0.11314361081145358	0.5924386503638713	1.153947678198169e-11	0.0303805550780781
9366	ABRA	FZD6	0.11318526504861293	0.25654787985752114	0.6081407678779444	2.325301598614203e-12	0.014283050038166175
9417	ABRA	GRHL2	0.08684450962026949	0.18011798523069694	0.5166953128293263	8.841976977518647e-09	0.013911553565201776
9684	ABRA	NUDCD1	0.21426371858369767	0.1384352513741942	0.7345241470456495	9.962704145657215e-20	0.019136096793436398
9699	ABRA	OXR1	0.14365643103649792	0.19005147260745814	0.5508898431620521	5.412696183655082e-10	0.021039496041141924
9776	ABRA	POP1	0.23392557236091127	0.12697885791512215	0.5371502026710215	1.7265230100913438e-09	0.0355114381063936
9811	ABRA	PTDSS1	0.138093871488193	0.24111151271138656	0.5244938059748856	4.80431865841711e-09	0.02167120568220036
9812	ABRA	PTK2	0.13573390503091168	0.21983798928178055	0.5659377141702243	1.4283960385953398e-10	0.019115738776840516
9873	ABRA	RIDA	0.0941560677344159	0.21027014143821748	0.5707741784128325	9.176012554501907e-11	0.013094589948232326
9911	ABRA	SCRIB	0.1329262826207847	0.17450671955368677	0.5281354665147557	3.5942973671113355e-09	0.020661565920788962
9992	ABRA	SQLE	0.12401084048713676	0.2881875485523398	0.5747002658815348	6.372762878957417e-11	0.0170715466855858
10005	ABRA	STAU2	0.1553233564122993	0.1403360618951382	0.5344917923307304	2.1480945136509906e-09	0.023743776389824306
10007	ABRA	STK3	0.15065509602358082	0.18114729647551245	0.6781782340851226	5.452434796680839e-16	0.01578246516520397
10017	ABRA	TAF2	0.21836889866858286	0.1961028524268261	0.5584383336813334	2.7976761798743064e-10	0.03135914153764429
10020	ABRA	TATDN1	0.17082883891520612	0.1776077356180883	0.586007257717089	2.1699631581378953e-11	0.022835748664247018
10131	ABRA	UBR5	0.29032757312858476	0.13110454454295944	0.6135655368616817	1.3096162746786035e-12	0.03612157406539381
10190	ABRA	YWHAZ	0.2383455250421649	0.1156559645363413	0.7125925221782597	3.628678305661062e-18	0.022685580997318138
10369	CHCHD2	AVL9	0.11443819218782768	0.12954914741975682	0.5636837867110073	1.751301664525982e-10	0.01621133194811501
10373	CHCHD2	BAG6	0.2444034635211358	0.14310090983242083	0.61905111343964	7.246362786299808e-13	0.029974544510353
10468	CHCHD2	CDK13	0.264201518583888	0.1102752569381643	0.6562843654408123	9.427621273146517e-15	0.029364219193004464
10492	CHCHD2	CHCHD2	0.1335275357923737	0.12247706132944634	0.5178313295693308	8.097903868173352e-09	0.021325630179649436
10560	CHCHD2	DAGLB	0.1447891624898936	0.20739032576465985	0.5175961866550242	8.246815453942099e-09	0.02313857336506437
10641	CHCHD2	EGFR	0.07547378112882883	0.21708995520587596	0.6211281336074636	5.774180839150499e-13	0.009206146221152995
10721	CHCHD2	FBXL18	0.18477719354098215	0.1822718506765172	0.5606866211614178	2.2910547817494731e-10	0.02638039857602816
10779	CHCHD2	GET4	0.18094498193990108	0.17615381062681956	0.5946851689157253	9.224657498061409e-12	0.023648373307709334
10781	CHCHD2	GGCT	0.08512029606075236	0.16013732484716917	0.6012102964910542	4.766686381372718e-12	0.01093732159834721
10939	CHCHD2	KBTBD2	0.1688034854864172	0.19627759363845126	0.5065288881660693	1.9144827838853178e-08	0.027778251193560945
10969	CHCHD2	LANCL2	0.11090516857920028	0.23060760315935422	0.5671386429877616	1.280604934298033e-10	0.015570364372875012
11126	CHCHD2	NIPSNAP2	0.1309676791124963	0.20129415902078476	0.6657713362400137	2.8235686713328398e-15	0.014189813514475017
11159	CHCHD2	NUDCD3	0.19143502610955465	0.15426888571940406	0.7174702564041249	1.679797892199944e-18	0.017968106430878015
11272	CHCHD2	PPIA	0.24047273609919287	0.1969510034730898	0.5868689598624207	1.9955096074118867e-11	0.03207356700832005
11317	CHCHD2	PSPH	0.12002598295929238	0.1991697254156873	0.5852679188761523	2.3312946411160456e-11	0.016075474996447972
11334	CHCHD2	PURB	0.2147026685302858	0.14045882301439686	0.6799690093422862	4.2718728170879977e-16	0.022382216229426894
11544	CHCHD2	SUMF2	0.10818324413411808	0.17374934963174465	0.5823948964120368	3.0752677056832715e-11	0.014597916892401398
11560	CHCHD2	TAX1BP1	0.09117019235937264	0.16378278418519088	0.5508034988630455	5.453194296162366e-10	0.013355521795168405
11659	CHCHD2	URGCP	0.15756685614901053	0.14082912983545787	0.5314391891995128	2.7541938194400778e-09	0.024280200215236636
11716	CHCHD2	YKT6	0.13658213880415784	0.18046760670111595	0.5119503972012353	1.2720463684502938e-08	0.02215515994433132
11729	CHCHD2	ZMIZ2	0.1288892465481294	0.16093316685834125	0.5283207102889369	3.5413093177218395e-09	0.020024321695041508
11741	CHCHD2	ZNRF2	0.1540029673916765	0.14071334309667544	0.5181711046342231	7.887274944510828e-09	0.024573713474781416
11791	ADRM1	ARFGAP1	0.15323004997875797	0.03236665560750156	0.6042339611771536	3.4924870222806713e-12	0.019534398280145124
11941	ADRM1	DNAJC5	0.10345579211751517	0.10170485205081407	0.5329466167898366	2.4368309763292086e-09	0.015879103835828412
12130	ADRM1	LSM14B	0.1251653612204014	0.0676740059986234	0.636511292036022	1.0178647393829821e-13	0.014661929285429896
12216	ADRM1	OGFR	0.14120488945084447	0.07845420288079674	0.5120173454690571	1.265584218309076e-08	0.022900963355902276
12219	ADRM1	OSBPL2	0.1822790196205641	0.08622215280535861	0.7266608654744142	3.762992090171591e-19	0.016659710638676373
12308	ADRM1	RAB22A	0.16401984723044408	0.12385532110940863	0.5509240068110074	5.396752393987907e-10	0.02401972304746604
12529	ADRM1	VAPB	0.11945421819560195	0.09977509901163317	0.5873205370098201	1.9095732656435873e-11	0.015913773050507382
12555	ADRM1	YTHDF1	0.19057892842825105	0.0303201376376991	0.6297415344504377	2.210917965943879e-13	0.022726498009748075
12564	ADRM1	ZGPAT	0.14217093228829134	0.08068273755088182	0.5371598093273319	1.7251545430536244e-09	0.02158193865835472
12574	ADRM1	ZNF512B	0.08674440251394208	0.11395452365819812	0.5207962721972219	6.427929445007123e-09	0.013746030961887723
12722	BOP1	C8orf33	0.14630829837996384	0.13188272415132957	0.5594361914785694	2.5607654340063297e-10	0.02095630571037349
12723	BOP1	C8orf82	0.11464303401711638	0.18321891602176182	0.5079215807523283	1.7247938706626145e-08	0.018796009436045754
12833	BOP1	CYHR1	0.17270181965376816	0.10612329214874405	0.5134410959664958	1.1353740265963063e-08	0.02790389772530693
12989	BOP1	GSDMD	0.16881656975351259	0.18285098806347483	0.5176996650619394	8.180964037228169e-09	0.02697099692349533
13012	BOP1	HGH1	0.2525511919142074	0.1863261004285725	0.6433726450984995	4.546334461069421e-14	0.029051615997302858
13023	BOP1	HSF1	0.2385785489699335	0.11852084722186171	0.7041673565298062	1.3227145932041858e-17	0.02325641581574296
13196	BOP1	NUDCD1	0.1721222977272329	0.1294359295154355	0.5839099370213018	2.658267308269062e-11	0.02313440284584155
13213	BOP1	OPLAH	0.12145098005008619	0.180306409503504	0.5759738547882901	5.6561016785747816e-11	0.01666392057543225
13343	BOP1	PTK2	0.15164374815815185	0.19975459627213188	0.6256855055180225	3.487400612058554e-13	0.018277345277448852
13352	BOP1	PUF60	0.36562808469550157	0.021818718407075416	0.6119045713344996	1.5631161277972745e-12	0.045688077941039455
13429	BOP1	SCRIB	0.18964477205535207	0.13993779814835228	0.7456356087513734	1.402845556359505e-20	0.01638427765756603
13523	BOP1	STK3	0.12252339854445783	0.16351852236695183	0.5457959978079439	8.372056992996878e-10	0.01818437449104126
13949	AARD	FAM91A1	0.2506786035638722	0.08236879688088175	0.6316290296594335	1.7843271723295417e-13	0.02974518722045415
14155	AARD	NUDCD1	0.17529499359335154	0.12731983174914643	0.5906517707236866	1.3771900220907116e-11	0.023151552986003337
14387	AARD	STAU2	0.1509147120941556	0.11908111029218256	0.5104349591991998	1.4270656660761128e-08	0.02457850668279719
14388	AARD	STK3	0.11733185588255954	0.16316786589237808	0.5191352492237562	7.317798181594339e-09	0.018674682410477296
14394	AARD	TAF2	0.23708979145049802	0.17234742197317424	0.5959390594550539	8.134869874015556e-12	0.030885220180978033
14395	AARD	TATDN1	0.17206937695866442	0.15434897721351917	0.5801628951657103	3.806487773478345e-11	0.02335355963727262
14477	AARD	UTP23	0.138847189019884	0.12289782488348926	0.5449010230800161	9.032044550679925e-10	0.020655268255817788
14510	AARD	YWHAZ	0.17818226355647773	0.11492609987138484	0.5236044003891931	5.154468609626169e-09	0.02802781711367821
14847	AZIN1	EBAG9	0.14926895575118984	0.21150852923335184	0.5970752353262017	7.255588122137626e-12	0.01938756270602831
14898	AZIN1	FAM84B	0.11305370808598261	0.21181011295468172	0.5645887177303145	1.6140018215180715e-10	0.015977567593635125
14925	AZIN1	FZD6	0.1310468135803057	0.28159469356720246	0.6254548506445595	3.578253522900248e-13	0.015804405192619688
14974	AZIN1	GRHL2	0.09939843153811702	0.19342193208947078	0.5253236579607697	4.498274518105691e-09	0.015564690151479765
15176	AZIN1	MTDH	0.18725831379253	0.14886032224446621	0.5361167692270546	1.8799846764331762e-09	0.028504030856101304
15231	AZIN1	NUDCD1	0.22276517779287155	0.15260515204003988	0.6783596648459986	5.319710204228891e-16	0.023325081391919876
15247	AZIN1	OXR1	0.15630197249719177	0.20558802081176175	0.5324262079259887	2.542204289333183e-09	0.02402304256206718
15359	AZIN1	PTK2	0.1489354480645104	0.2381414546643323	0.5516119199062901	5.085159618521183e-10	0.0217716391795997
15412	AZIN1	RIDA	0.10100906816622314	0.22749308450025726	0.5439157605099361	9.8164099972657e-10	0.015065070398446175
15431	AZIN1	RRM2B	0.08965217533326891	0.2323948521163447	0.5081208515323163	1.6991702617272645e-08	0.014690927121719212
15459	AZIN1	SCRIB	0.1439383356761658	0.18882853036296193	0.508002937856948	1.7142880507507326e-08	0.023593953141868892
15527	AZIN1	SQLE	0.13134676915405893	0.3099362523926139	0.5407000567950414	1.285831046010332e-09	0.019755059208630528
15542	AZIN1	STK3	0.1906576129396004	0.191818178336028	0.7623764025690375	5.992510973824872e-22	0.015645409505150667
15554	AZIN1	TATDN1	0.19856417301229687	0.19007643375204675	0.6050593417907203	3.2063694989403428e-12	0.025259369246289767
15661	AZIN1	UBR5	0.2897230574140976	0.148033690497267	0.5438899164890213	9.83784075424293e-10	0.04321387045499095
15719	AZIN1	YWHAZ	0.26450355585081253	0.12272160783778364	0.7024591059027625	1.7098653055009206e-17	0.025907783286956105
15929	APCDD1L	DNAJC5	0.10535311668668881	0.10411871961462867	0.5331114131709286	2.4043460376268834e-09	0.016163336186765933
16125	APCDD1L	LSM14B	0.11819625224435418	0.07293757368369537	0.5904285571522654	1.4078472598933281e-11	0.01561947308912281
16202	APCDD1L	NPEPL1	0.1100543613055145	0.15549197840671047	0.5075429018068042	1.7745098424084356e-08	0.01806182588769706
16214	APCDD1L	OSBPL2	0.13438403249115383	0.09633052012233159	0.5262407190631585	4.181830879111657e-09	0.020992381677161193
16300	APCDD1L	RAB22A	0.19517384700307433	0.1282626939222743	0.6439595819021748	4.239430821903017e-14	0.02241642453593781
16397	APCDD1L	STX16	0.14384534408985872	0.10168265929783848	0.5226747245120258	5.546581723382065e-09	0.02268209718514579
16446	APCDD1L	TPD52L2	0.1513932220807855	0.05685340112126192	0.5667838735584388	1.3226575854185874e-10	0.021274233034915283
16503	APCDD1L	VAPB	0.1588449440691518	0.09753514490260737	0.7671650087807362	2.3174369100789257e-22	0.012839715389890278
16520	APCDD1L	YTHDF1	0.16460485371504008	0.044457881104189564	0.5342835309133208	2.18500149700242e-09	0.025176338586029186
16596	BIRC7	ARFGAP1	0.19054616250620843	0.036156460736748205	0.7424168486395476	2.501022334844169e-20	0.01662245843404067
17138	BIRC7	OSBPL2	0.15752568577024592	0.11389401872072266	0.6204872918316677	6.194399925366046e-13	0.019246979122952958
17214	BIRC7	PPP1R3D	0.11688388509589057	0.11151369184061195	0.5364453503555066	1.829824288395318e-09	0.01777650150550715
17439	BIRC7	TPD52L2	0.15140479797908069	0.07801575506978853	0.5701582627310947	9.711872745143232e-11	0.021090085122264842
17518	BIRC7	YTHDF1	0.2263922257640465	0.038298793093125186	0.7391547822796936	4.454807038591567e-20	0.0199431973271458
17525	BIRC7	ZGPAT	0.19281846005232187	0.09241538982531389	0.7198263397747415	1.1512284902911917e-18	0.017975663801825477
17622	ANXA13	ATAD2	0.13643033243991604	0.20964020213877016	0.5474787834529515	7.2544969422009e-10	0.020159677471529528
17783	ANXA13	DERL1	0.13141948815766327	0.18518529532943312	0.5143164495503272	1.0617964677192427e-08	0.021184708140813566
17811	ANXA13	EBAG9	0.14099342151737776	0.20671660473288633	0.5194982040618094	7.113804216066229e-09	0.022419220767570212
17845	ANXA13	FAM84B	0.12934739274089227	0.20518324493528606	0.5950188164352372	8.921643176352924e-12	0.016890224358786697
17846	ANXA13	FAM91A1	0.3077383267798548	0.09442986786954027	0.6455096750737493	3.5223021756476e-14	0.03519973197920869
18125	ANXA13	NUDCD1	0.21677047104336652	0.14912980214029428	0.608048849915407	2.3478120462410246e-12	0.027361213288888422
18404	ANXA13	SQLE	0.14671580695377034	0.3150382570420045	0.5563390750639204	3.3668687899946266e-10	0.021184740791611027
18414	ANXA13	STAU2	0.20462971237233382	0.13154395173753797	0.5761742936000502	5.550638359483694e-11	0.02806200478039698
18415	ANXA13	STK3	0.14650459218507883	0.19324415269584408	0.5396251330996594	1.4063606872911558e-09	0.02209685568849602
18426	ANXA13	TAF2	0.28881199324911394	0.20497216900455695	0.6043389323773712	3.454774252888354e-12	0.03680886977693312
18429	ANXA13	TATDN1	0.23840268801364498	0.17857421584240152	0.6691659959273357	1.814606871245138e-15	0.025594121660781288
18573	ANXA13	YWHAZ	0.25178537205333634	0.12212959461932131	0.6159502898892855	1.0139581007540221e-12	0.031131544092241944
18968	ANGPT1	EBAG9	0.10636149318551313	0.18974261971456893	0.5372054454333689	1.7186679018920404e-09	0.016144039361747953
18998	ANGPT1	ESRP1	0.08820427090005799	0.14428124664258854	0.546171679156322	8.10905624318359e-10	0.013078056311572876
19018	ANGPT1	FAM84B	0.08061611577238029	0.18995269591028147	0.5083533265501502	1.669737487125831e-08	0.013202081389094025
19019	ANGPT1	FAM91A1	0.1931854792648392	0.12037930275337264	0.5554774426650451	3.6314183950222993e-10	0.027957280525402403
19053	ANGPT1	FZD6	0.09773245355241887	0.2416988603139608	0.5889856557411224	1.6225137002360905e-11	0.01296375075891884
19111	ANGPT1	GRHL2	0.07809162191396311	0.1748450283979219	0.5211326553795216	6.260812877268066e-09	0.012363898245961059
19424	ANGPT1	NUDCD1	0.19964432520983447	0.13522412154048902	0.7676550301446807	2.1000509678364347e-22	0.016112553607348767
19531	ANGPT1	POP1	0.21037601111906853	0.1270526713926962	0.541833621103438	1.1694986241211003e-09	0.03154777551590276
19573	ANGPT1	PTDSS1	0.1303004243268235	0.23133072579334693	0.5550900960947603	3.7567608009113116e-10	0.01887575261710741
19575	ANGPT1	PTK2	0.12423337820963759	0.21081376919484626	0.5809921676769905	3.5171139019650326e-11	0.016824883204401942
19641	ANGPT1	RIDA	0.0816720141311183	0.2017633922662062	0.5553169902475037	3.682843499018799e-10	0.011824291897325704
19692	ANGPT1	SCRIB	0.12347562924204382	0.1689193470203613	0.5502593260756641	5.71521459210464e-10	0.01811361808940138
19806	ANGPT1	STAU2	0.13894721381346822	0.13936900605376623	0.536297542393283	1.8522271540463374e-09	0.021140220545213827
19808	ANGPT1	STK3	0.12593214684393697	0.1772266345061149	0.6358406917669982	1.1000988451022179e-13	0.014777896194979129
19830	ANGPT1	TAF2	0.19021175314629019	0.18944521160753597	0.5455988892031803	8.513305858974493e-10	0.028244902034095097
19833	ANGPT1	TATDN1	0.13739297766542155	0.17510711781162247	0.5286375784586443	3.452403858901911e-09	0.02132771649490468
19964	ANGPT1	UBR5	0.25889402738646433	0.13131797944783352	0.6136862543813274	1.2928297513937593e-12	0.03220055648955427
20038	ANGPT1	YWHAZ	0.20611899388285518	0.1199258792554526	0.6912003707034163	8.882177558255493e-17	0.020833300606539956
20352	ARC	EBAG9	0.11406519060579033	0.1790495020679745	0.545514212000599	8.57468684307416e-10	0.01694149871843877
20399	ARC	FAM84B	0.09045949565195159	0.17895207937930788	0.5401257980567199	1.3489299666428288e-09	0.013625892980081445
20489	ARC	HGH1	0.21370763115265745	0.18971583312030424	0.5842928295390766	2.561847814837528e-11	0.028695187774199136
20504	ARC	HSF1	0.18349645175086882	0.13724881756274898	0.5812587764796205	3.428675212719851e-11	0.024833652052021746
20693	ARC	NUDCD1	0.18580916065622083	0.12925964627519548	0.6765084254653222	6.834936636146518e-16	0.01955403462784573
20813	ARC	PTK2	0.1537250935441324	0.2040163484534619	0.6807281451724186	3.850072483384905e-16	0.0159922004246544
20825	ARC	PUF60	0.3218314323246563	0.04505357144125649	0.5780560693471807	4.6486874571953664e-11	0.04391927788426766
